track_name,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness
Papa Ain't Salty,0.573,0.488,0.715,109.119,-12.409,0.674,0.00264,0.165,0.0487
Long Time Coming - Jack Delacroix Remix,0.622,0.533,0.187,135.011,-13.016,0.00166,0.866,0.214,0.0299
Daddy Played the Banjo,0.501,0.36,0.389,104.158,-12.438,0.767,0.000307,0.0455,0.033
Sittin On Top Of The World,0.547,0.127,0.73,89.398,-21.435,0.892,1.58e-05,0.112,0.0373
"Finally Free - From ""Smallfoot""",0.536,0.73,0.314,123.589,-4.302,0.000941,0.0,0.133,0.037
Boom Clap,0.659,0.911,0.576,91.999,-2.28,0.154,0.000304,0.191,0.0786
"Follow The Yellow Brick Road - From ""The Wizard Of Oz""",0.9,0.51,0.969,129.318,-12.73,0.532,0.0,0.0581,0.0823
Pastorale (Very Bright 3/4),0.408,0.203,0.688,178.797,-11.532,0.921,0.0962,0.187,0.0442
Si No Le Contesto,0.844,0.757,0.532,94.977,-4.61,0.0945,0.0,0.16,0.0523
Ocoras,0.779,0.824,0.321,125.008,-13.037,0.0304,0.898,0.121,0.0632
The South,0.435,0.652,0.289,186.79,-16.784,0.681,0.0,0.936,0.955
Pull Up,0.697,0.61,0.548,109.048,-7.065,0.487,0.0,0.102,0.0298
Carbon Sport,0.783,0.545,0.146,139.04,-7.712,0.126,1.39e-06,0.299,0.0698
"Requiem in D Minor, K. 626 (Süssmayr - Dutron 2016 completion): II. Sequentia - Rex tremendæ",0.266,0.192,0.129,107.495,-18.116,0.951,0.321,0.128,0.0492
Now Or Never,0.67,0.585,0.447,110.03,-4.861,0.107,1.11e-06,0.131,0.0354
Mages Sages - Instrumental,0.632,0.49,0.506,176.399,-10.299,0.0808,0.743,0.236,0.249
Bella Enamorada El Último Romance,0.292,0.217,0.197,88.201,-15.136,0.971,0.00382,0.683,0.0414
Your Love Is My Love,0.677,0.511,0.608,76.008,-5.795,0.215,0.0,0.215,0.0347
Conmigo,0.862,0.684,0.851,163.821,-5.821,0.265,0.0,0.145,0.214
La Lluvia,0.724,0.804,0.606,97.938,-6.77,0.0377,0.0,0.117,0.119
Goodbye Kisses,0.683,0.549,0.391,95.029,-7.938,0.191,4.67e-06,0.572,0.172
I'm Getting Married,0.764,0.486,0.628,78.003,-7.274,0.0876,0.0,0.0659,0.0819
Surround Me,0.53,0.534,0.401,178.091,-7.87,0.344,0.0,0.081,0.195
Ivy,0.567,0.388,0.452,116.362,-9.579,0.782,0.000309,0.248,0.0384
Porque Me Tratas Así?,0.79,0.555,0.525,94.011,-7.205,0.154,0.0,0.0919,0.0487
You Got Good Taste,0.366,0.983,0.399,152.81,-5.763,0.0114,0.000215,0.717,0.104
All over You,0.763,0.355,0.867,70.007,-8.826,0.162,0.00552,0.092,0.0518
Is There Somewhere,0.507,0.553,0.181,130.072,-7.62,0.126,0.000175,0.087,0.046
Chanch,0.736,0.572,0.766,88.415,-7.297,0.185,0.0688,0.0932,0.096
You Don’t Get Me High Anymore,0.504,0.945,0.744,97.972,-4.625,0.00242,0.00257,0.536,0.0504
Iris,0.341,0.111,0.0571,102.849,-16.086,0.954,0.633,0.108,0.0466
"Don't You Worry 'Bout A Thing - From ""Sing"" Original Motion Picture Soundtrack",0.618,0.833,0.531,127.094,-4.137,0.022,1.45e-05,0.153,0.0891
Haciéndome el Loco - Live,0.664,0.776,0.878,126.929,-7.297,0.0908,0.0,0.904,0.0497
Goodbye Pork Pie Hat,0.497,0.374,0.261,114.836,-10.741,0.541,0.132,0.125,0.0359
Fallin' Out,0.455,0.634,0.41,197.714,-3.755,0.12,0.0,0.89,0.0466
Stormy Weather,0.318,0.922,0.875,156.057,-2.776,0.0198,0.625,0.337,0.0678
Song of Home - Ashmole 782,0.29,0.353,0.0321,115.809,-15.382,0.656,0.657,0.0957,0.0333
Meet Me in Amsterdam,0.62,0.265,0.169,106.022,-10.409,0.281,1.02e-05,0.114,0.0345
What Is War?,0.236,0.0706,0.0667,103.876,-25.976,0.322,0.887,0.0915,0.0378
Alien,0.565,0.87,0.363,96.006,-5.299,0.0876,1.36e-06,0.118,0.189
Time of Dying,0.306,0.873,0.452,198.387,-3.668,0.00105,0.0,0.52,0.0567
Farting On Jessica Simpson,0.54,0.581,0.449,73.515,-10.295,0.79,0.0,0.945,0.948
Came Right Back,0.516,0.356,0.321,81.992,-15.049,0.629,1.05e-06,0.133,0.287
I Love You,0.559,0.446,0.239,131.792,-8.805,0.608,0.000131,0.0902,0.0349
All I'll Ever Need,0.642,0.509,0.432,103.212,-6.528,0.48,6.26e-06,0.142,0.0269
White Sky,0.785,0.692,0.944,102.019,-5.647,0.112,0.00505,0.326,0.0776
Monochrome (Pensive),0.189,0.716,0.14,170.0,-6.458,0.000553,0.242,0.061,0.0355
Virtual diva,0.753,0.889,0.727,114.015,-5.499,0.157,0.0,0.669,0.0626
"St. Matthew Passion, BWV 244, Pt. 1: No. 17, Ich will hier bei dir stehen",0.187,0.0192,0.118,87.367,-30.248,0.984,0.97,0.0951,0.0411
When You Wish upon a Star,0.121,0.229,0.0887,175.565,-13.85,0.98,0.433,0.188,0.0392
Boneshaker,0.589,0.845,0.403,85.014,-5.237,0.00274,9.68e-05,0.0982,0.046
Dita,0.615,0.964,0.643,136.018,-2.045,0.00201,0.0221,0.187,0.0504
REEL IT IN,0.754,0.342,0.423,128.981,-8.677,0.073,0.0,0.193,0.0991
Girl/Boy Song,0.53,0.64,0.481,168.936,-9.149,0.425,0.915,0.0878,0.103
Motownphilly,0.755,0.848,0.77,114.134,-9.611,0.0182,1.03e-05,0.141,0.0642
Avec l'ami Bidasse,0.648,0.614,0.922,180.096,-7.134,0.703,0.0,0.0476,0.207
seams,0.557,0.784,0.151,145.057,-4.326,0.285,0.0,0.121,0.103
No Other Love (feat. Estelle),0.636,0.677,0.694,164.035,-6.056,0.0611,1.41e-06,0.106,0.124
Get In My Car,0.694,0.866,0.784,75.182,-5.614,0.106,0.0,0.136,0.305
Puppies and Signs,0.577,0.937,0.62,132.463,-3.531,0.869,0.0,0.629,0.912
We All We Got,0.774,0.607,0.651,82.525,-8.51,0.00857,0.0,0.0742,0.275
Daddy Doesn't Pray Anymore,0.499,0.0513,0.318,131.93,-17.501,0.808,1.48e-06,0.0754,0.034
The Pill,0.671,0.333,0.481,116.714,-21.591,0.64,0.0,0.8,0.915
P.M.A(Positive Mental Attitude),0.608,0.966,0.843,110.64,-2.25,0.0445,6.32e-05,0.294,0.0738
Loco Legs,0.826,0.825,0.929,129.002,-4.964,0.159,0.0,0.0885,0.0575
Jenny Jenkins,0.729,0.406,0.177,127.954,-9.388,0.248,0.0,0.114,0.0533
Cool Down,0.788,0.438,0.432,95.018,-6.164,0.576,0.122,0.0854,0.155
City Lights,0.39,0.927,0.631,195.064,-4.371,0.000143,3.72e-06,0.297,0.103
Fuego,0.82,0.587,0.856,129.244,-8.681,0.0839,0.0,0.0492,0.0946
Daft Punk Is Playing At My House,0.92,0.914,0.974,135.923,-4.555,0.0222,7.62e-05,0.114,0.0444
Healing Is In Your Hands,0.411,0.295,0.0792,163.569,-10.158,0.648,2.32e-05,0.179,0.0329
Mr. Incredible,0.677,0.797,0.391,160.025,-4.926,0.125,0.0,0.17,0.193
Let Me In,0.476,0.744,0.159,127.934,-6.602,0.00397,0.000173,0.0982,0.0515
Pet The Animals,0.908,0.633,0.668,104.954,-7.663,0.0993,0.0,0.0599,0.339
The Western Approach,0.217,0.226,0.0597,42.027,-18.005,0.737,0.933,0.113,0.0328
Marijuanaman,0.835,0.595,0.673,147.953,-7.199,0.0255,2.79e-06,0.0821,0.0842
Perro Amor Explota - Live In Buenos Aires / 2001,0.494,0.814,0.354,124.36,-5.122,0.238,0.0,0.983,0.0691
W.D.Y.W.F.M?,0.557,0.845,0.508,123.997,-2.926,0.0303,0.00851,0.354,0.0346
Sky Walker (feat. Travis Scott),0.674,0.506,0.183,145.965,-10.532,0.173,0.0,0.0866,0.0434
Quisiera Alejarme (feat. Ozuna & CNCO) - Remix,0.663,0.853,0.707,180.008,-2.809,0.246,0.0,0.208,0.0878
F.I.L.O. (feat. Shing02),0.875,0.722,0.447,101.02,-6.348,0.393,0.000511,0.0896,0.233
275 $uicide,0.782,0.842,0.671,112.034,-6.649,0.0594,0.0,0.436,0.167
Vasos Vacíos - Remasterizado 2008,0.708,0.672,0.963,134.635,-5.538,0.346,1.97e-05,0.382,0.0352
Creme De La Creme,0.777,0.469,0.536,132.054,-7.452,0.446,1.6e-05,0.138,0.13
Incognita,0.766,0.637,0.302,169.939,-6.921,0.02,0.0,0.0832,0.29
Smile (Theme from Modern Times) [with Joshua Bell],0.304,0.175,0.108,126.651,-17.858,0.938,0.0172,0.138,0.0477
Sick Times,0.535,0.634,0.0975,106.11,-10.761,0.119,0.805,0.0699,0.0442
Creation of Earth,0.374,0.658,0.15,179.923,-7.071,0.0293,0.868,0.0742,0.0456
Lido Shuffle,0.593,0.783,0.646,141.345,-4.716,0.0165,7.26e-05,0.167,0.0358
"Alice In Wonderland - Take 2 / Live At The Village Vanguard, NYC; 6/25/1961",0.434,0.297,0.364,82.867,-18.316,0.852,0.861,0.711,0.0347
Side Boob,0.484,0.841,0.419,92.489,-5.547,4.07e-06,0.00185,0.322,0.0302
Eternal Prayer,0.176,0.0612,0.07,88.988,-19.767,0.993,0.0253,0.0585,0.047
Civil War Again,0.481,0.75,0.539,94.465,-6.924,0.707,0.0,0.723,0.587
"It's Crazy, Man!",0.67,0.492,0.0643,104.703,-14.879,0.0699,0.00197,0.884,0.2
二次元ドリームフィーバー -初音ミク「マジカルミライ 2014」Live-,0.309,0.983,0.463,180.014,-2.644,0.0562,0.31,0.849,0.142
Guilty - Remastered,0.427,0.0982,0.195,109.256,-24.721,0.994,0.955,0.138,0.0451
"The Rite of Spring, Part 1: IV. Spring Rounds",0.128,0.0417,0.0376,89.712,-20.971,0.956,0.95,0.0994,0.0511
Momento,0.785,0.434,0.393,144.02,-6.365,0.469,0.0,0.14,0.192
Do Me Like That,0.61,0.82,0.773,152.091,-5.035,0.101,1.78e-06,0.212,0.0332
Dia de Enero,0.687,0.361,0.526,165.747,-11.589,0.35,1.11e-05,0.11,0.0792
When We Were Young - Valentino Khan Remix,0.545,0.913,0.237,160.038,-2.852,0.000375,0.00342,0.36,0.0584
Ginseng Strip 2002,0.601,0.712,0.386,114.998,-9.433,0.0848,0.0,0.479,0.0431
Girl I Like,0.82,0.478,0.68,80.726,-9.321,0.131,0.656,0.106,0.142
"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",0.42,0.408,0.199,94.933,-12.737,0.879,0.83,0.0829,0.0492
All Mine (feat. MadeinTYO),0.784,0.663,0.392,144.003,-5.088,0.0428,0.0,0.0457,0.0537
Birch Tree,0.659,0.792,0.466,108.009,-7.101,0.0186,0.0405,0.102,0.0301
Joy - Remix,0.571,0.817,0.618,128.005,-5.555,0.00486,1.16e-06,0.115,0.0352
Ibo (Haiti),0.518,0.739,0.716,147.437,-17.551,0.321,0.932,0.0596,0.0569
Wave(s),0.62,0.515,0.375,73.997,-8.174,0.505,6.5e-05,0.103,0.172
Still Mine (feat. Wale),0.568,0.501,0.281,104.148,-11.034,0.337,0.0,0.105,0.199
Boomerang,0.719,0.825,0.644,80.012,-4.296,0.0385,0.0,0.0964,0.126
Oneshot,0.281,0.65,0.269,179.89,-8.652,0.0106,0.88,0.112,0.182
Lifted Up (1985),0.568,0.816,0.31,125.033,-3.928,0.014,0.000231,0.155,0.0281
粋恋,0.416,0.883,0.619,159.96,-2.772,0.26,0.0,0.213,0.0489
Biscuit Town,0.756,0.549,0.513,106.99,-7.823,0.705,0.0141,0.26,0.0475
Chemicals,0.647,0.639,0.442,164.035,-8.202,0.213,0.00081,0.0813,0.0813
Nikes,0.543,0.394,0.118,137.811,-9.637,0.695,0.000239,0.108,0.0864
IKEA Date,0.667,0.803,0.522,122.007,-7.597,0.0305,1.14e-05,0.17,0.0303
Luz Verde,0.788,0.892,0.713,97.015,-4.5,0.0502,5.35e-05,0.254,0.06
Something Beautiful,0.527,0.817,0.516,95.98,-5.036,0.0213,2.04e-05,0.16,0.0353
Lonely,0.636,0.525,0.589,90.066,-7.716,0.315,0.0,0.36,0.0327
Entertain Me,0.255,0.599,0.82,65.013,-10.877,0.0679,0.828,0.208,0.0321
We Live It,0.64,0.91,0.585,104.982,-4.163,0.0148,0.0,0.42,0.0514
drive all night,0.542,0.758,0.43,156.128,-5.032,0.000184,5.63e-06,0.144,0.0313
Puede Que Me Vaya,0.616,0.599,0.497,80.323,-8.17,0.531,0.0,0.0968,0.0494
One Fine Day,0.784,0.702,0.727,95.975,-7.54,0.628,0.0,0.133,0.0834
The Twelfth Of Never,0.427,0.478,0.281,89.281,-6.169,0.608,0.0,0.0924,0.03
"Sorridi amore vai - From ""Life Is Beautiful""",0.454,0.37,0.5,132.178,-11.415,0.777,0.000551,0.317,0.032
Changes,0.605,0.596,0.526,97.996,-6.468,0.216,0.0,0.0968,0.0838
Your Cross Changes Everything - Live,0.409,0.766,0.289,145.967,-5.6,0.00991,0.0,0.116,0.0291
Hypocrite,0.629,0.938,0.628,104.998,-3.293,0.143,0.0149,0.115,0.0323
"Let It Go - From ""Frozen / Single Version",0.505,0.624,0.215,139.849,-6.513,0.0235,0.0,0.5,0.0371
Avoid,0.56,0.531,0.289,79.789,-6.14,0.396,0.0,0.103,0.0484
Can I,0.726,0.697,0.398,126.77,-5.372,0.0283,0.0,0.0607,0.123
Sincero Amor Remix (feat. Arcangel),0.613,0.793,0.762,94.445,-6.404,0.421,0.0,0.678,0.146
Breaking Down,0.58,0.72,0.639,109.972,-5.169,0.155,0.00368,0.114,0.0268
"Lucia di Lammermoor / Act 1: ""Egli s'avanza""",0.405,0.257,0.145,101.253,-16.338,0.963,0.0,0.494,0.129
"Das Rheingold, WWV 86A, Scene 4: ""Schwüles Gedünst schwebt in der Luft""",0.169,0.0782,0.0384,88.692,-24.816,0.957,0.286,0.119,0.0402
The Birds Pt. 1,0.571,0.692,0.22,127.937,-6.656,0.0245,0.0,0.0813,0.0545
Is It Because I'm Black,0.755,0.528,0.883,135.104,-8.946,0.33,0.0,0.142,0.072
Please Never Fall in Love Again,0.646,0.0828,0.293,108.826,-16.205,0.838,1.2e-05,0.0934,0.0435
Thin,0.604,0.406,0.203,97.021,-9.732,0.511,0.0051,0.121,0.0569
Key to the Streets (feat. Migos & Trouble),0.768,0.687,0.294,140.064,-5.454,0.123,0.0,0.113,0.113
Guitar In My Hands,0.298,0.606,0.531,164.816,-7.045,0.542,0.0201,0.194,0.0357
Florida Suite: II. By the River,0.0718,0.105,0.0477,75.005,-23.211,0.937,0.927,0.0844,0.0382
Shame On The Moon,0.612,0.555,0.55,104.942,-7.524,0.283,0.00267,0.0958,0.0261
Lose My Mind,0.68,0.755,0.824,101.048,-5.509,0.0206,0.0,0.21,0.029
Trigger,0.499,0.763,0.524,180.046,-4.831,0.00535,3.32e-05,0.0871,0.0349
Closeted Outfit (The Knight) - Live,0.635,0.94,0.777,128.266,-2.933,0.759,0.0,0.761,0.654
Wish You Were Here,0.519,0.703,0.688,191.947,-5.571,0.0141,0.0,0.25,0.118
Nadir,0.167,0.434,0.0656,130.721,-19.593,0.446,0.882,0.265,0.0706
No Matter What You're Told,0.725,0.797,0.934,124.969,-7.167,0.163,0.0,0.171,0.0378
Something To Remember - Piano Score,0.392,0.126,0.0829,110.407,-20.567,0.995,0.921,0.118,0.0506
If You Could See Me Now,0.514,0.758,0.35,99.89,-6.864,0.00569,0.0,0.145,0.074
Greatest Hits Medley,0.348,0.399,0.234,82.675,-8.236,0.927,4.95e-06,0.936,0.0561
The Blue Dress,0.188,0.237,0.0372,124.162,-17.337,0.966,0.871,0.0788,0.0406
No Me Acostumbro - En Vivo,0.705,0.704,0.628,90.725,-8.627,0.348,7.27e-06,0.071,0.0508
Dance In The Dark,0.645,0.768,0.0986,120.966,-6.211,2.99e-05,4.49e-05,0.276,0.036
Recently Played,0.57,0.334,0.124,113.546,-11.046,0.692,0.172,0.226,0.0312
Le grand saut,0.606,0.577,0.305,117.896,-9.596,0.565,0.000473,0.206,0.0493
Crave You - Adventure Club Remix,0.634,0.692,0.0839,140.029,-5.646,0.00586,0.000116,0.0726,0.0997
Rewrite - 2016 Rerecorded,0.518,0.932,0.583,89.488,-4.628,0.000171,0.0105,0.22,0.0346
"Little Fluffy Clouds - 7"" Edit",0.679,0.83,0.535,104.999,-8.666,0.00464,0.309,0.127,0.0397
"Macbeth, Act II: Trionfai!",0.367,0.224,0.083,75.247,-15.79,0.97,0.0012,0.14,0.275
Will I Get Off Easy,0.588,0.572,0.732,141.469,-4.861,0.0483,2.27e-06,0.0668,0.0269
Herida,0.606,0.665,0.805,176.031,-11.479,0.23,9.44e-06,0.104,0.0488
What's Golden,0.833,0.815,0.76,94.009,-4.563,0.0582,0.000569,0.281,0.179
What Will It Take,0.648,0.439,0.481,86.833,-6.781,0.261,0.0,0.14,0.111
A Punto De Estallar,0.577,0.849,0.784,174.425,-4.747,0.282,0.0,0.262,0.082
Heavy,0.668,0.623,0.286,180.062,-9.298,0.0107,0.0,0.111,0.446
Ticket To L.A.,0.554,0.828,0.581,86.005,-6.552,0.00524,1.5e-06,0.255,0.0492
Macbeth (1999 - Remaster): Due vaticini compiuti or sono... (Macbeth/Banco/Coro),0.369,0.168,0.188,112.754,-18.277,0.989,0.0799,0.0891,0.0507
The Crypt,0.153,0.0459,0.0402,102.788,-25.249,0.974,0.71,0.114,0.0434
Elect Lyrical,0.63,0.927,0.597,145.998,-3.052,0.0643,0.00021,0.326,0.0632
Hope,0.454,0.387,0.136,96.453,-14.433,0.741,0.000458,0.17,0.097
Everything Changes,0.348,0.557,0.0983,102.057,-8.044,0.459,0.0,0.0829,0.0379
Ain't That Easy,0.545,0.644,0.614,176.176,-8.111,0.137,0.000402,0.185,0.415
"Clean It off, B---",0.447,0.963,0.134,170.326,-4.065,0.787,0.0,0.874,0.938
Las Cosas Pequeñas,0.759,0.731,0.854,128.026,-6.052,0.136,0.0,0.159,0.0279
Next to Nothing,0.516,0.341,0.329,92.199,-10.62,0.916,0.018,0.119,0.0275
"Quizás Si, Quizás No",0.654,0.8,0.557,129.026,-4.757,0.0531,0.0,0.0575,0.028
Good Vibes (feat. Lutan Fyah),0.733,0.712,0.814,151.569,-6.914,0.163,0.0,0.128,0.132
Shoulda Woulda Coulda (Live),0.524,0.109,0.222,111.985,-13.167,0.964,5.63e-06,0.708,0.0546
"Pop, Lock & Drop It - Video Edit",0.723,0.644,0.645,144.09,-6.863,0.00308,0.0,0.352,0.222
Guerra,0.704,0.618,0.392,93.513,-8.312,0.033,0.0,0.0786,0.0883
Keep Your Lamps Trimmed and Burning - Late Show - Live,0.494,0.343,0.457,126.548,-14.479,0.86,0.593,0.964,0.0411
What Joy Is Found,0.208,0.248,0.089,140.759,-9.249,0.883,7.57e-05,0.0984,0.0301
Donizetti: La fille du Regiment: Overture,0.347,0.255,0.271,131.081,-18.424,0.835,0.89,0.158,0.0596
Life After You,0.434,0.764,0.309,51.316,-3.45,0.0534,0.0,0.437,0.0299
Padre Ramirez,0.442,0.203,0.141,88.655,-13.478,0.96,0.888,0.0684,0.0265
Otra Noche en Miami,0.514,0.646,0.297,88.661,-8.833,0.197,2.3e-05,0.0958,0.275
Walking To New Orleans,0.579,0.294,0.676,80.75,-14.61,0.491,0.0,0.105,0.0458
Just A Song Before I Go,0.671,0.233,0.486,108.063,-18.003,0.874,0.00016,0.12,0.0378
Assets,0.719,0.801,0.85,100.03,-4.612,0.00116,0.000103,0.0719,0.0409
Rivers and Roads,0.494,0.194,0.161,135.753,-8.965,0.699,2.98e-05,0.0803,0.0352
Good Day,0.877,0.646,0.88,140.007,-6.616,0.0236,0.0,0.23,0.0579
Don't Call Me (feat. Yuna),0.644,0.655,0.397,80.925,-6.507,0.407,0.528,0.11,0.038
Si je défaille,0.615,0.48,0.204,121.961,-6.469,0.592,0.000137,0.0935,0.0269
Ouvre ton coeur - Bolero,0.405,0.0939,0.303,123.849,-20.45,0.989,0.0495,0.105,0.0573
Army,0.504,0.907,0.418,120.017,-5.491,0.00017,0.000161,0.187,0.066
Does Anybody Hear Her,0.489,0.581,0.308,147.966,-6.586,0.083,0.0,0.13,0.0308
Dancing on the Moon,0.474,0.851,0.215,90.001,-5.411,9.28e-06,0.000737,0.123,0.0286
midnight,0.82,0.314,0.64,101.053,-11.732,0.712,8.71e-05,0.0899,0.0499
Corazón Muerto (Remix) - Remix,0.69,0.556,0.49,77.899,-6.826,0.314,0.0,0.062,0.0552
Engine No. 9,0.358,0.981,0.382,93.744,-5.13,9.3e-05,0.000193,0.386,0.178
ZURE,0.321,0.239,0.0829,168.732,-24.434,0.814,0.0408,0.141,0.119
Forgotten Overture - Finding Neverland/Soundtrack Version,0.311,0.126,0.122,135.024,-18.989,0.95,0.907,0.0638,0.0381
Hands Around My Throat,0.614,0.781,0.25,128.025,-8.467,0.00768,0.783,0.198,0.0297
Si No Le Contesto (feat. Tony Dize & Zion & Lennox),0.738,0.692,0.581,94.999,-4.845,0.0701,0.0,0.9,0.0462
"Friend Like Me - From ""Aladdin""",0.616,0.667,0.67,91.008,-5.606,0.201,0.0,0.282,0.183
Merry Christmas Baby,0.711,0.292,0.856,101.391,-14.132,0.35,0.0,0.128,0.0339
4X4,0.531,0.747,0.456,80.071,-4.69,0.449,0.0,0.0937,0.0462
Billet Doux,0.67,0.618,0.828,107.822,-5.445,0.685,0.851,0.114,0.0372
Music To Watch Boys To,0.4,0.494,0.134,132.016,-8.04,0.713,0.000334,0.238,0.0367
Amor Ilegal,0.668,0.843,0.839,179.904,-5.457,0.26,0.0,0.0407,0.173
Last Night Was Really Fun?,0.434,0.917,0.955,166.201,-3.843,4.46e-05,0.00236,0.182,0.0424
Bad (feat. Vassy) - Radio Edit,0.614,0.972,0.411,127.966,-3.927,0.00125,0.0186,0.328,0.088
Got It All (This Can't Be Living Now),0.427,0.919,0.385,151.084,-4.121,0.195,0.00368,0.0886,0.0601
Black Beatles - Acoustic,0.712,0.321,0.209,118.045,-7.735,0.854,0.0,0.121,0.034
Giselle: Act II: Pas des premieres Wilis (The Wilis Appear),0.279,0.0175,0.111,95.434,-26.55,0.809,0.0409,0.0814,0.0388
Ex (feat. YG),0.77,0.426,0.523,102.056,-5.717,0.0116,0.0,0.273,0.0473
Dark Days,0.604,0.655,0.59,115.038,-7.088,0.109,0.0019,0.125,0.0273
Fanfare,0.585,0.62,0.725,80.021,-9.075,0.0124,0.0164,0.135,0.0538
Joy to the World (feat. Kiba of Akiba),0.396,0.953,0.629,152.128,-5.01,8.27e-05,0.0,0.36,0.0896
Like the Rain,0.531,0.439,0.271,79.732,-11.492,0.15,0.0,0.27,0.0368
Touch off,0.499,0.891,0.215,99.999,-3.757,2.86e-05,0.000328,0.28,0.046
Rollercoaster,0.762,0.3,0.674,88.052,-11.827,0.405,0.00143,0.11,0.114
威風堂々 - ver.D/D,0.69,0.97,0.524,130.067,-3.208,0.0292,5.59e-06,0.103,0.0771
Patience,0.477,0.236,0.0982,138.361,-16.991,0.973,0.922,0.108,0.0458
Run On,0.768,0.604,0.537,96.948,-9.589,0.297,0.000274,0.189,0.1
Souviens-toi que je t’aime,0.3,0.437,0.268,89.188,-10.526,0.966,0.47,0.213,0.0283
I Think They Like Me - Remix,0.781,0.625,0.679,83.024,-9.139,0.00447,0.0,0.185,0.373
What Else Is There to Do?,0.263,0.364,0.0375,120.729,-17.008,0.214,0.844,0.143,0.0481
Damn,0.87,0.674,0.913,100.024,-7.143,0.154,0.0,0.0366,0.155
Fall Afresh,0.285,0.318,0.0838,77.803,-11.599,0.364,0.0,0.105,0.0301
"Suite bergamasque, L. 75: Suite Bergamasque: III. Clair de lune",0.274,0.0176,0.038,76.632,-30.073,0.995,0.928,0.0811,0.0453
Burn For You,0.569,0.88,0.318,125.984,-4.734,0.0498,0.0,0.346,0.0418
Admissions,0.722,0.55,0.214,127.98,-7.256,0.11,5.61e-05,0.191,0.035
Real Thing (feat. Future),0.668,0.508,0.371,160.225,-7.502,0.00499,0.0,0.318,0.356
Beautiful Pain,0.685,0.815,0.4,165.369,-4.494,0.0616,0.0,0.154,0.459
Smoke,0.582,0.762,0.657,99.998,-4.135,0.177,0.000295,0.315,0.0285
Class of 2017 Mash-Up: My Wish / I Hope You Dance / The Climb / I Lived,0.305,0.358,0.259,72.331,-7.395,0.766,0.0,0.0992,0.0378
Tourist In Paradise,0.605,0.79,0.692,114.055,-6.666,0.124,0.844,0.162,0.0288
Elyne Road,0.498,0.148,0.362,128.308,-18.52,0.877,0.806,0.126,0.0365
Grannies,0.816,0.586,0.646,102.669,-9.014,0.0845,0.00502,0.184,0.17
Blurred Lines,0.61,0.318,0.544,109.307,-10.317,0.771,0.0,0.686,0.304
Bossa Antigua,0.626,0.667,0.754,93.942,-9.167,0.378,0.107,0.0868,0.0308
Heaven Gate X-tended,0.693,0.507,0.518,97.995,-11.675,0.171,0.000307,0.116,0.0861
10:37,0.577,0.412,0.482,96.085,-8.982,0.715,0.142,0.101,0.0266
Surfer Girl,0.425,0.298,0.511,102.18,-11.159,0.831,2.3e-06,0.211,0.0269
I Remember,0.549,0.756,0.318,129.205,-4.412,0.234,0.0,0.0894,0.0462
Lights Go Down - Peekaboo Remix,0.596,0.763,0.0658,140.208,-5.819,0.0363,0.129,0.107,0.0525
Red Light - Live,0.667,0.462,0.341,120.127,-8.894,0.15,1.16e-05,0.741,0.0541
1-2 Buckle Your Shoe,0.594,0.558,0.793,112.6,-9.43,0.356,0.0,0.131,0.133
Only Not Equal Lonely,0.554,0.978,0.365,104.013,-2.386,0.0266,0.0075,0.062,0.0643
Seventeener (17th and 37th),0.464,0.929,0.334,93.073,-7.948,0.000451,0.00262,0.0998,0.044
Right My Wrongs,0.538,0.449,0.27,132.639,-8.078,0.344,0.0,0.157,0.0463
Pineapple,0.849,0.529,0.538,99.983,-10.038,0.392,0.191,0.105,0.141
What's That Clickin' Noise?,0.541,0.526,0.0408,83.191,-18.49,0.835,0.0,0.731,0.913
D (Half Moon),0.514,0.764,0.49,169.836,-5.161,0.234,0.0,0.0576,0.134
Classic Male Pregame,0.799,0.543,0.388,119.859,-6.036,0.738,0.0,0.302,0.107
Eleanor Rigby - Remastered 2009,0.581,0.28,0.813,137.831,-9.091,0.936,1.56e-05,0.305,0.0381
"Les contes d'Hoffmann, Act II: Pourtant, ô ma fiancée (Live)",0.302,0.0277,0.0374,135.561,-29.661,0.959,0.0,0.218,0.0612
Cantique De Noël (O Holy Night),0.175,0.283,0.148,86.498,-15.782,0.983,0.11,0.0875,0.038
Positively 4th Street - Single Version,0.556,0.463,0.764,109.586,-10.79,0.817,0.0,0.116,0.0268
"Sitting Pretty: Act Two, Finale Ultimo",0.451,0.272,0.337,99.883,-12.919,0.917,0.0,0.0821,0.0509
What Ya Gonna Do,0.373,0.742,0.448,150.983,-4.327,0.0087,0.0,0.244,0.0319
Bailando por el Mundo,0.698,0.865,0.969,130.004,-4.083,0.0316,0.0,0.307,0.0418
Weekend,0.396,0.851,0.806,153.916,-3.592,0.000761,0.0267,0.0736,0.0312
"Puccini : Manon Lescaut : Act 4 ""Sola, perduta, abbandonata"" [Manon]",0.239,0.126,0.0508,85.695,-15.009,0.948,0.0502,0.11,0.0426
Bachata Rosa,0.672,0.424,0.486,111.914,-8.527,0.77,2e-06,0.205,0.0305
Jolly Holiday,0.498,0.229,0.587,110.582,-17.57,0.731,0.0,0.128,0.14
This Ticonderoga,0.238,0.949,0.405,87.843,-4.575,0.016,0.0,0.0864,0.247
